index,generation,individual,bit_00,bit_01,bit_02,bit_03,bit_04,bit_05,bit_06,bit_07,bit_08,bit_09,bit_10,bit_11,bit_12,bit_13,bit_14,bit_15,bit_16,bit_17,bit_18,bit_19,bit_20,keff,ppf,fitness
2012,31,32,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.269443240215442,1.1137183208755932,36.19443240215442
2013,31,33,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154319,1.1137183208755932,36.19443240215432
2014,31,34,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154465,1.1137183208755932,36.19443240215446
2015,31,35,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154237,1.1137183208755927,36.194432402154234
2016,31,36,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402153928,1.1137183208755934,36.19443240215393
2017,31,37,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154463,1.113718320875593,36.19443240215446
2018,31,38,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.269443240215464,1.1137183208755927,36.19443240215464
2019,31,39,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154152,1.1137183208755934,36.19443240215415
2020,31,40,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154467,1.113718320875593,36.19443240215447
2021,31,41,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402155151,1.1137183208755927,36.19443240215515
2022,31,42,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154416,1.1137183208755932,36.19443240215442
2023,31,43,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1.2669336331395082,1.1489746846194064,24.169336331395083
2024,31,44,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1.2704481356385586,1.1129554246573639,44.204481356385585
2025,31,45,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154352,1.113718320875593,36.194432402154355
2026,31,46,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.269443240215441,1.113718320875593,36.19443240215441
2027,31,47,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154194,1.1137183208755927,36.19443240215419
2028,31,48,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1.2756719415817106,1.1489398852537178,48.25671941581711
2029,31,49,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402153677,1.1137183208755932,36.19443240215368
2030,31,50,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1.2768362702701896,1.0988279748121876,56.26836270270189
2031,31,51,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1.272290939216181,1.1100951084526367,48.22290939216181
2032,31,52,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1.2759637480247084,1.1170834827678353,40.259637480247086
2033,31,53,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1.2723837171434749,1.1101969967510328,48.22383717143475
2034,31,54,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1.2696002831413413,1.112778322687917,48.196002831413416
2035,31,55,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1.2751534665772617,1.1246596701347922,44.25153466577262
2036,31,56,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154312,1.1137183208755932,36.19443240215431
2037,31,57,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154567,1.1137183208755932,36.19443240215457
2038,31,58,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.269443240215421,1.1137183208755927,36.19443240215421
2039,31,59,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402153983,1.113718320875593,36.194432402153986
2040,31,60,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154152,1.1137183208755927,36.19443240215415
2041,31,61,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1.275248406472688,1.1326475939282856,48.25248406472688
2042,31,62,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154403,1.1137183208755932,36.194432402154405
2043,31,63,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1.271350030301012,1.1359352449662132,40.21350030301012
2044,31,64,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.269443240215425,1.1137183208755932,36.19443240215425
2045,31,65,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1.2735576171517247,1.1209188882424383,52.235576171517245
2046,32,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1.2669336331394754,1.1489746846194067,24.169336331394753
2047,32,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1.2669336331394963,1.1489746846194064,24.169336331394963
2048,32,2,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1.266933633139505,1.1489746846194064,24.169336331395048
2049,32,3,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1.2743021432471413,1.1118622058030307,40.243021432471416
2050,32,4,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1.2759637480246842,1.1170834827678349,40.259637480246845
2051,32,5,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154439,1.1137183208755927,36.19443240215444
2052,32,6,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1.2735576171517276,1.1209188882424381,52.23557617151727
2053,32,7,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154578,1.113718320875593,36.194432402154575
2054,32,8,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154416,1.1137183208755927,36.19443240215442
2055,32,9,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402153695,1.1137183208755927,36.194432402153694
2056,32,10,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.26944324021551,1.113718320875593,36.1944324021551
2057,32,11,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1.278372608340371,1.1168998081353319,40.28372608340371
2058,32,12,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1.2669336331395165,1.1489746846194064,24.169336331395165
2059,32,13,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1.2677671742729861,1.098336833523503,52.17767174272986
2060,32,14,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154894,1.1137183208755932,36.194432402154895
2061,32,15,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154363,1.1137183208755932,36.19443240215436
2062,32,16,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154874,1.1137183208755932,36.194432402154874
2063,32,17,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1.2748269637302208,1.1200969082795633,36.24826963730221
2064,32,18,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1.2735576171517253,1.1209188882424383,52.23557617151725
2065,32,19,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402153943,1.1137183208755934,36.19443240215394
2066,32,20,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.269443240215471,1.1137183208755932,36.19443240215471
2067,32,21,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1.2713035972766955,1.112446851493704,40.21303597276695
2068,32,22,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1.2661381929514457,1.1112232747739432,52.161381929514455
2069,32,23,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1.2712432708363661,1.1112437446057069,56.212432708363664
2070,32,24,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1.2688804869255144,1.1217448958309912,40.188804869255144
2071,32,25,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1.2713569841031676,1.1265124899296974,56.21356984103168
2072,32,26,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154683,1.113718320875593,36.19443240215468
2073,32,27,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154106,1.113718320875593,36.194432402154106
2074,32,28,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154496,1.1137183208755927,36.1944324021545
2075,32,29,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1.266138192951403,1.1112232747739432,52.16138192951403
2076,32,30,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154472,1.1137183208755932,36.19443240215447
2077,32,31,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.269443240215416,1.1137183208755934,36.19443240215416
2078,32,32,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1.276264060776635,1.1437370821538366,44.26264060776635
2079,32,33,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1.2740148205604735,1.1003753514968835,48.24014820560473
2080,32,34,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1.2732845278379026,1.1441102418275104,48.232845278379024
2081,32,35,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1.2722909392161823,1.1100951084526365,48.222909392161824
2082,32,36,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1.275963748024696,1.1170834827678355,40.25963748024696
2083,32,37,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1.2753298630767844,1.085243205305601,60.253298630767844
2084,32,38,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1.2713035972766977,1.1124468514937043,40.213035972766974
2085,32,39,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1.2722909392161768,1.1100951084526365,48.22290939216177
2086,32,40,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1.2743670695819476,1.137881630611524,52.243670695819475
2087,32,41,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154627,1.113718320875593,36.194432402154625
2088,32,42,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1.2707899251303745,1.1070019719610116,48.20789925130374
2089,32,43,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154063,1.1137183208755927,36.194432402154064
2090,32,44,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1.2696002831413349,1.112778322687917,48.19600283141335
2091,32,45,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154423,1.113718320875593,36.194432402154426
2092,32,46,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402153935,1.1137183208755932,36.194432402153936
2093,32,47,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154419,1.1137183208755932,36.19443240215442
2094,32,48,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154372,1.1137183208755932,36.19443240215437
2095,32,49,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1.271172744761465,1.1121369594635662,48.21172744761465
2096,32,50,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1.2669336331395138,1.1489746846194067,24.169336331395137
2097,32,51,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154372,1.1137183208755932,36.19443240215437
2098,32,52,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154903,1.1137183208755932,36.1944324021549
2099,32,53,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1.2692304194175996,1.119863573813298,44.192304194175996
2100,32,54,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154354,1.1137183208755927,36.194432402154355
2101,32,55,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.269443240215418,1.1137183208755927,36.19443240215418
2102,32,56,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402153846,1.113718320875593,36.19443240215384
2103,32,57,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154143,1.1137183208755927,36.19443240215414
2104,32,58,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402153928,1.1137183208755932,36.19443240215393
2105,32,59,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154403,1.113718320875593,36.194432402154405
2106,32,60,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154474,1.1137183208755932,36.194432402154476
2107,32,61,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154392,1.1137183208755932,36.19443240215439
2108,32,62,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154163,1.113718320875593,36.19443240215416
2109,32,63,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154372,1.113718320875593,36.19443240215437
2110,32,64,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1.2724116976238264,1.1068584775401715,60.224116976238264
2111,32,65,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402153686,1.113718320875593,36.19443240215369
2112,33,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1.2669336331394971,1.1489746846194067,24.169336331394973
2113,33,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1.2669336331394856,1.1489746846194064,24.169336331394856
2114,33,2,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1.2669336331394965,1.1489746846194067,24.169336331394966
2115,33,3,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2706224053861217,1.1116429184486503,40.20622405386122
2116,33,4,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1.269600283141327,1.1127783226879178,48.19600283141327
2117,33,5,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1.2755756922523447,1.1155720785872358,60.255756922523446
2118,33,6,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1.2722909392161812,1.1100951084526367,48.22290939216181
2119,33,7,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1.2657110193486654,1.119266277986983,44.15711019348665
2120,33,8,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1.26889591489784,1.1031903214677508,48.1889591489784
2121,33,9,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1.275415226582435,1.119092447301029,48.25415226582435
2122,33,10,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1.2748269637302236,1.1200969082795633,36.248269637302236
2123,33,11,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.269443240215399,1.113718320875593,36.19443240215399
2124,33,12,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1.2783726083403748,1.1168998081353314,40.28372608340375
2125,33,13,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1.2730800345519095,1.1012896369378649,48.23080034551909
2126,33,14,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154616,1.1137183208755927,36.19443240215462
2127,33,15,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.269443240215416,1.113718320875593,36.19443240215416
2128,33,16,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154245,1.113718320875593,36.19443240215425
2129,33,17,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1.2676792344990622,1.128889616059732,60.17679234499062
2130,33,18,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154374,1.1137183208755932,36.194432402154376
2131,33,19,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1.2754152265824314,1.1190924473010286,48.25415226582432
2132,33,20,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1.2737068160338145,1.140700659317909,48.23706816033815
2133,33,21,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154576,1.1137183208755934,36.194432402154575
2134,33,22,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154618,1.1137183208755927,36.19443240215462
2135,33,23,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2706224053861248,1.11164291844865,40.20622405386125
2136,33,24,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1.2722909392161785,1.1100951084526365,48.22290939216178
2137,33,25,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1.2717169805920105,1.11442526634034,36.21716980592011
2138,33,26,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154365,1.113718320875593,36.19443240215436
2139,33,27,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154325,1.1137183208755932,36.19443240215433
2140,33,28,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154199,1.113718320875593,36.1944324021542
2141,33,29,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1.266933633139514,1.1489746846194067,24.16933633139514
2142,33,30,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154194,1.1137183208755927,36.19443240215419
2143,33,31,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1.275963748024689,1.1170834827678349,40.25963748024689
2144,33,32,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1.2710516642363965,1.119200142434883,36.21051664236396
2145,33,33,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.269443240215444,1.113718320875593,36.19443240215444
2146,33,34,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154472,1.1137183208755927,36.19443240215447
2147,33,35,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.269443240215464,1.1137183208755927,36.19443240215464
2148,33,36,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402155067,1.1137183208755932,36.194432402155066
2149,33,37,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154452,1.113718320875593,36.194432402154455
2150,33,38,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.269443240215472,1.113718320875593,36.19443240215472
2151,33,39,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.26944324021542,1.1137183208755927,36.1944324021542
2152,33,40,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154194,1.113718320875593,36.19443240215419
2153,33,41,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154208,1.113718320875593,36.194432402154206
2154,33,42,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1.2658663839240751,1.163727863312644,44.15866383924075
2155,33,43,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1.273499900144426,1.1105465486566013,60.23499900144426
2156,33,44,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1.273080034551899,1.101289636937865,48.23080034551899
2157,33,45,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1.2739275687815765,1.105877484126739,52.23927568781576
2158,33,46,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154052,1.1137183208755934,36.19443240215405
2159,33,47,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154618,1.113718320875593,36.19443240215462
2160,33,48,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1.2748269637302216,1.1200969082795633,36.248269637302215
2161,33,49,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154379,1.1137183208755927,36.194432402154376
2162,33,50,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154237,1.1137183208755927,36.194432402154234
2163,33,51,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154883,1.1137183208755932,36.19443240215488
2164,33,52,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.26944324021541,1.1137183208755932,36.1944324021541
2165,33,53,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154845,1.113718320875593,36.194432402154845
2166,33,54,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1.2786727886354161,1.1068905747306157,52.286727886354164
2167,33,55,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154463,1.113718320875593,36.19443240215446
2168,33,56,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1.2726400108158324,1.1275698017212326,44.22640010815832
2169,33,57,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154157,1.113718320875593,36.194432402154156
2170,33,58,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154918,1.1137183208755932,36.194432402154916
2171,33,59,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1.2742567532343276,1.1061018620738616,52.24256753234327
2172,33,60,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1.2751534665772812,1.1246596701347922,44.25153466577281
2173,33,61,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1.26516680504819,1.1297480728618645,44.1516680504819
2174,33,62,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154012,1.1137183208755927,36.194432402154014
2175,33,63,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154678,1.1137183208755927,36.194432402154675
2176,33,64,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154456,1.1137183208755934,36.194432402154455
2177,33,65,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1.2747594885387115,1.110497019458963,48.247594885387116
2178,34,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1.2669336331395078,1.1489746846194067,24.16933633139508
2179,34,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1.2669336331394894,1.1489746846194067,24.169336331394895
2180,34,2,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1.2669336331395011,1.1489746846194064,24.169336331395012
2181,34,3,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154199,1.113718320875593,36.1944324021542
2182,34,4,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154168,1.1137183208755934,36.19443240215417
2183,34,5,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154219,1.1137183208755932,36.19443240215422
2184,34,6,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1.2715322102346251,1.139032344428655,56.21532210234625
2185,34,7,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154838,1.1137183208755932,36.19443240215484
2186,34,8,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1.2663069718839601,1.1583219144224972,52.1630697188396
2187,34,9,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154165,1.1137183208755934,36.19443240215416
2188,34,10,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.269443240215393,1.1137183208755934,36.19443240215393
2189,34,11,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154,1.1137183208755932,36.194432402154
2190,34,12,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154407,1.1137183208755932,36.194432402154405
2191,34,13,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154354,1.1137183208755932,36.194432402154355
2192,34,14,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1.2730925858711268,1.1054952195897578,52.23092585871127
2193,34,15,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154192,1.1137183208755934,36.19443240215419
2194,34,16,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154034,1.113718320875593,36.194432402154035
2195,34,17,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154205,1.1137183208755927,36.194432402154206
2196,34,18,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2706224053861157,1.1116429184486503,40.206224053861156
2197,34,19,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154208,1.113718320875593,36.194432402154206
