index,phase,x00,x01,x02,x03,x04,x05,x06,x07,x08,x09,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,keff,keff_std,ppf,score
55,BO_20,0.9309257350300633,0.2437746636479099,0.25008599298556033,0.3475390947364416,0.65796641715575,0.9076508067828377,0.8945992018953094,0.9792871618255593,0.10609441143587894,0.11295507063292554,0.4005733084065537,0.7802555592896591,0.09050302495552831,0.12529803477516033,0.7074698571403514,0.09786766805287228,0.9997181916718546,0.8293328776109032,0.2212619765057715,0.05181617570098063,0.7085318374524461,1.2730297182091215,0.0018124810736640051,1.1347567110469705,-86.30297182091215
56,BO_21,0.709683861663596,0.0992105837074726,0.17778473552855667,0.501828325270609,0.7641966670894009,0.9017176871541844,0.6700606420628459,0.1743046164197587,0.6351932191439466,0.8313063054018488,0.36892120690891894,0.8901511200901809,0.6690690224205446,0.3788128651031749,0.803113059196932,0.1545790874082268,0.4389085501849649,0.422881377733477,0.5207414438613533,0.7066440608363358,0.6658219056435575,1.2742954691081978,0.0018338631917320125,1.1021456522035527,-80.42954691081978
57,BO_22,0.658322747006111,0.9338287365940505,0.8108138024637225,0.6216845877928746,0.23491176782063194,0.8829646253428712,0.4178498155128272,0.03775436575668267,0.04410136507440787,0.9302666543334801,0.7307588727482812,0.7824216454686088,0.9936059828271423,0.5054493561716489,0.7395320929868968,0.062097604624249514,0.46154587249835466,0.7710142679072158,0.2115278263150253,0.8934296779683617,0.29691157400251156,1.2729362488592986,0.0018406689413611728,1.1049176282789428,-68.29362488592986
58,BO_23,0.6842871794408543,0.2299944398576489,0.4329892725751827,0.32870269850775646,0.36364120805227684,0.5181891232926907,0.17825360243565913,0.07163303587063685,0.0017985710418987333,0.5380674464935932,0.8034219557241274,0.584879102224571,0.014662791490195337,0.5159568163435969,0.1987130640256083,0.8041942265284525,0.44491319234757143,0.2088144303674031,0.7900104481484881,0.809798341731322,0.849681818174813,1.2705642270932436,0.002021507780375085,1.1190329951114641,-74.05642270932435
59,BO_24,0.705638351805843,0.8822388481610792,0.056230667112528,0.56336349118909,0.9499449696876376,0.5845869311475325,0.08578713707409813,0.8641608368391059,0.044379752153000496,0.4494831798080815,0.08142167266739542,0.43128305581297566,0.61401701313651,0.00803059920898952,0.8415034845135365,0.21462784268148227,0.5231026662369012,0.7981383294264914,0.6497963999041363,0.9714678063614635,0.4157809178610127,1.2701057250564747,0.002166936568931495,1.1022538215173359,-74.01057250564747
60,BO_25,0.7364219183762469,0.9457244211615048,0.49730658359728575,0.564177504311873,0.33017162301422964,0.9382893582983869,0.782567689473339,0.2717649040604315,0.10897015840281676,0.8933118511371264,0.7217440937394437,0.6759801024498765,0.6176620957586672,0.5500027596375847,0.4800067788909381,0.8617618593858234,0.5110142400411635,0.9448389525498195,0.006668882913948959,0.7226004733343796,0.8232870566466338,1.2729362488593092,0.0018406689413749265,1.1049176282789426,-68.29362488593092
61,BO_26,0.5640458831572376,0.597016894624238,0.044797514527039284,0.10506614941939607,0.05952994393961064,0.875413386908303,0.9052428240382997,0.4387426447366226,0.050903092819659546,0.4477902098195595,0.5281543662214464,0.5417552937353534,0.2448201028813628,0.08889733711571912,0.05200514382626731,0.3803731500958413,0.4897124519919599,0.6642162562777119,0.49064925210932475,0.6950933941488683,0.43228908752713624,1.27150372215635,0.0019847496730732825,1.1223902815649283,-68.15037221563502
62,BO_27,0.42365847169710846,0.9213294325192444,0.14113893163469937,0.4710929176615414,0.30107786186953633,0.9562718510694371,0.6357423954876907,0.11802558549883024,0.18167178356609182,0.009465353294425438,0.2699233105290231,0.541970379015818,0.2857441562310369,0.2545450586258099,0.5421052220567721,0.41042715494726856,0.5810739326394714,0.9994603804653497,0.7587346215690108,0.7297024143815876,0.6990977714728759,1.2688495748558226,0.001512005262961634,1.1038274253362343,-79.88495748558226
63,BO_28,0.7039970206128413,0.9947763886658593,0.5259868566908226,0.18936803064632146,0.8093046584477496,0.9199254694511891,0.6688090216766248,0.7947895678457311,0.04001661690002967,0.7851268112972047,0.06075952164364873,0.9455278672993279,0.9032774312460992,0.6739176221962935,0.9847503014434643,0.5050488499391201,0.5063130492832345,0.8825825830959767,0.02287564730494429,0.7739992675460353,0.06249249050729577,1.2740145594378973,0.0019411958430302712,1.0998464023547703,-74.40145594378973
64,BO_29,0.8585072721065841,0.7218612017247623,0.24628242501101139,0.5579666186823534,0.44029606947973077,0.5948479069340931,0.9852180761093894,0.25578353646667984,0.14678703045274732,0.94852363872417,0.8265916819349439,0.4898207050772623,0.5158496436669843,0.8384049928748109,0.33083333501983103,0.6204151467942924,0.49172028705771964,0.5112586707277071,0.796166833282149,0.9856491130580789,0.6325137515152545,1.2697931271639933,0.002030925600676971,1.1251131888342982,-73.97931271639933
65,BO_30,0.6710946107761754,0.8722792309310492,0.713718405855303,0.8538167415460128,0.5567399944256152,0.816124696085366,0.522391620938344,0.4924193583762483,0.0557127197855265,0.6793315999108297,0.5817081157369903,0.4420367996773865,0.24703396557612933,0.06928433928918909,0.03303628502036371,0.5242349486247838,0.5551159978932803,0.8372821889764209,0.8900380198723175,0.8095511411385997,0.9245849438350282,1.274284793319284,0.0019369031048302988,1.1139249488077336,-74.4284793319284
